reviewid,electronic,experimental,folk/country,global,jazz,metal,pop/r&b,rap,rock,unknown
6479,0,0,0,0,0,0,1,0,1,0
6480,0,0,0,0,0,0,1,0,1,0
6481,0,0,0,0,0,0,1,0,1,0
6482,0,0,0,0,0,0,0,1,0,0
6483,1,0,0,0,0,0,0,1,0,0
6486,1,0,0,0,0,0,0,0,0,0
6487,1,0,0,0,0,0,0,0,0,0
6491,0,0,0,0,0,0,1,0,1,0
6492,0,0,0,0,0,0,0,0,1,0
6495,0,0,0,0,0,0,0,0,1,0
6501,0,0,0,0,0,0,0,1,0,0
6502,0,0,0,0,0,0,0,1,0,0
6503,0,0,0,0,0,0,0,1,0,0
6505,0,0,0,0,0,0,0,0,0,1
6507,0,0,0,0,0,0,0,0,1,0
6513,0,0,0,0,0,0,0,0,0,1
6514,0,0,0,0,0,0,0,0,1,0
6516,0,0,0,0,0,0,1,0,0,0
6520,0,1,0,0,0,0,0,0,0,0
6521,0,0,1,0,0,0,0,0,0,0
6522,1,0,0,0,0,0,0,0,0,0
6523,1,1,0,0,0,0,0,0,1,0
6524,0,1,0,0,0,0,0,0,1,0
6525,0,0,0,0,0,0,1,0,0,0
6526,0,0,0,0,0,0,1,0,0,0
6527,0,0,0,0,0,0,1,0,0,0
6528,0,0,0,0,0,0,0,0,1,0
6529,0,0,0,0,0,0,0,0,1,0
6530,1,0,0,0,0,0,0,0,0,0
6531,1,1,0,0,0,0,0,0,1,0
6532,0,1,0,0,0,0,0,0,1,0
6533,0,1,0,0,0,0,0,0,1,0
6534,0,0,0,0,0,0,0,0,1,0
6535,1,0,0,0,0,0,0,0,0,0
6536,0,0,0,0,0,0,0,0,0,1
6537,0,0,1,0,0,0,1,0,0,0
6538,0,0,0,0,0,0,0,0,1,0
6539,0,0,0,0,0,0,0,0,1,0
6540,0,0,0,0,0,0,0,0,1,0
6541,0,0,0,0,0,0,0,0,0,1
6542,0,0,0,0,0,0,0,0,1,0
6543,0,0,0,0,0,0,0,0,1,0
6544,0,0,0,0,0,0,0,0,1,0
6545,0,0,0,0,0,0,0,0,1,0
6546,0,0,0,0,0,0,0,0,0,1
6547,0,0,0,0,0,0,0,1,0,0
6550,1,1,0,0,0,1,0,0,1,0
6551,1,0,0,0,0,0,0,0,0,0
6552,0,1,0,0,1,0,0,0,0,0
6553,0,1,0,0,0,0,0,0,1,0
6554,0,1,0,0,0,0,0,0,1,0
6555,0,1,0,0,0,0,0,0,1,0
6556,0,0,0,0,0,0,0,0,1,0
6557,0,0,0,0,0,0,1,0,0,0
6558,1,0,0,0,0,0,1,0,0,0
6559,0,0,1,0,0,0,0,0,0,0
6560,0,0,0,0,0,0,0,0,1,0
6561,0,0,0,0,1,0,0,0,0,0
6562,0,0,0,0,0,0,0,1,1,0
6563,0,1,0,0,0,1,0,0,1,0
6564,0,0,0,0,0,0,0,0,0,1
6565,0,0,0,0,0,0,0,0,1,0
6566,0,0,0,0,0,0,0,0,1,0
6567,1,0,0,0,1,0,0,0,0,0
6568,0,0,0,0,0,0,0,0,1,0
6569,0,1,0,0,0,0,0,0,1,0
6570,0,0,1,0,0,0,0,0,0,0
6571,1,0,0,0,0,0,0,0,0,0
6572,0,1,0,0,0,0,0,0,0,0
6573,1,0,0,0,0,0,0,0,0,0
6574,0,0,0,0,0,0,0,0,1,0
6575,0,0,0,0,0,0,0,0,1,0
6576,0,0,0,0,0,0,0,0,1,0
6577,0,1,0,0,0,0,0,0,1,0
6578,0,0,0,0,0,0,1,0,0,0
6579,0,0,0,0,0,0,0,0,0,1
6580,0,0,0,0,0,0,0,0,1,0
6581,0,0,0,0,0,1,0,0,0,0
6582,0,1,0,0,0,0,0,0,1,0
6583,1,0,1,0,0,0,0,0,0,0
6584,0,0,0,0,0,0,0,0,1,0
6585,1,0,0,0,0,0,1,0,0,0
6586,0,0,0,0,0,0,0,0,1,0
6589,0,0,0,0,0,0,0,0,0,1
6590,0,0,0,0,0,0,0,0,1,0
6591,0,0,0,0,0,0,0,0,0,1
6594,0,0,0,0,0,0,0,1,0,0
6595,0,0,0,0,0,0,0,0,1,0
6596,0,1,0,0,0,0,0,0,1,0
6597,0,0,0,0,0,0,1,0,0,0
6598,1,0,0,0,0,0,1,0,1,0
6599,1,0,0,0,0,0,0,0,1,0
6600,0,0,0,0,0,0,0,0,0,1
6603,0,1,0,0,0,0,0,0,1,0
6606,0,0,0,0,0,1,0,0,1,0
6607,0,0,0,0,0,1,0,0,1,0
6608,0,0,0,0,0,1,0,0,1,0
6610,0,0,0,0,0,0,0,1,0,0
6611,0,0,0,0,0,0,0,1,0,0
6612,0,0,0,0,0,0,0,1,0,0
6613,0,0,0,0,0,0,0,1,0,0
6614,0,1,0,0,0,0,0,0,1,0
6616,0,1,0,0,0,0,0,0,1,0
6617,0,1,0,0,0,0,0,0,1,0
6619,0,1,0,0,0,0,0,0,1,0
6620,0,1,0,0,0,0,0,0,1,0
6621,0,0,0,0,0,0,0,0,0,1
6622,0,0,0,0,0,0,0,1,0,0
6624,1,0,0,0,0,0,0,0,0,0
6626,0,0,0,0,0,0,0,0,0,1
6627,0,0,0,0,0,0,0,0,0,1
6628,0,0,0,0,0,0,0,0,0,1
6629,1,0,0,0,1,0,1,0,0,0
6630,0,0,0,0,0,0,0,1,0,0
6632,0,0,0,0,0,1,0,0,1,0
6633,0,0,0,0,0,1,0,0,1,0
6634,0,0,0,0,0,0,0,0,1,0
6638,1,0,0,0,0,0,0,0,0,0
6639,1,0,0,0,0,0,0,0,0,0
6641,1,0,0,0,0,0,0,0,0,0
6642,0,0,0,0,0,0,0,0,1,0
6644,0,0,0,0,0,0,0,0,1,0
6645,0,0,0,0,0,0,0,0,1,0
6647,0,0,0,0,0,0,0,0,1,0
6648,0,0,0,0,0,0,0,0,1,0
6649,1,0,0,0,0,0,0,0,1,0
6650,1,0,0,0,0,0,0,0,1,0
6651,1,0,0,0,0,0,0,0,1,0
6652,0,0,0,0,0,0,0,0,1,0
6656,0,0,0,0,0,0,0,0,1,0
6657,0,0,0,0,0,0,0,0,1,0
6659,0,0,0,0,0,0,0,0,1,0
6663,0,0,0,0,0,0,0,0,0,1
6664,0,0,0,0,0,0,0,1,0,0
6665,0,0,0,0,0,0,0,1,0,0
6671,0,0,0,0,0,0,0,0,1,0
6672,0,0,0,0,0,0,0,0,1,0
6679,0,0,0,0,0,0,0,0,1,0
6681,0,0,0,0,0,0,0,0,1,0
6683,0,0,0,0,0,0,0,0,1,0
6689,0,0,0,0,0,0,0,0,0,1
6692,1,0,0,0,0,0,0,0,1,0
6693,1,0,0,0,0,0,0,0,1,0
6694,1,0,0,0,0,0,0,0,1,0
6695,1,0,0,0,0,0,0,0,1,0
6696,1,0,0,0,0,0,0,0,1,0
6697,0,0,0,0,0,0,0,0,1,0
6698,0,0,0,0,0,0,0,0,1,0
6699,0,0,0,0,0,0,0,0,1,0
6702,1,0,1,0,0,0,1,0,0,0
6703,1,0,1,0,0,0,1,0,0,0
6704,1,0,1,0,0,0,1,0,0,0
6705,0,0,0,0,0,0,1,0,0,0
6709,0,0,0,0,0,0,0,0,1,0
6710,0,0,0,0,0,0,0,0,1,0
6718,0,0,0,0,0,0,0,0,1,0
6721,0,0,0,0,0,0,0,0,0,1
6722,1,0,0,0,0,0,0,0,0,0
6723,1,0,0,0,0,0,0,0,0,0
6725,0,0,0,0,0,0,0,0,1,0
6726,0,0,0,0,0,0,0,0,1,0
6727,0,0,0,0,0,0,0,0,1,0
6729,0,0,0,0,0,0,0,0,1,0
6730,0,0,0,0,0,1,0,0,1,0
6731,0,0,0,0,0,0,0,0,1,0
6732,0,0,0,0,0,0,0,0,1,0
6734,0,0,0,0,0,0,0,0,1,0
6735,0,0,0,0,0,0,0,0,1,0
6737,0,1,0,0,0,0,0,0,1,0
6738,0,0,0,0,0,0,0,0,1,0
6742,0,0,0,0,0,1,0,0,1,0
6744,0,1,0,0,0,0,0,0,0,0
6745,0,0,0,0,0,0,0,0,1,0
6746,0,0,0,0,0,0,0,0,1,0
6748,0,0,0,0,0,0,0,0,1,0
6751,0,0,0,0,0,0,0,0,1,0
6752,0,0,0,0,0,0,0,0,1,0
6754,0,0,0,0,0,0,0,0,1,0
6760,1,0,0,0,0,0,0,0,0,0
6761,1,0,0,0,0,0,0,0,0,0
6766,1,1,0,0,0,0,0,0,1,0
6768,0,0,0,0,0,0,0,0,1,0
6769,0,0,0,0,0,0,0,0,0,1
6773,0,0,0,0,0,0,0,0,1,0
6776,0,0,0,0,0,0,0,1,0,0
6781,0,0,0,0,0,0,0,0,1,0
6782,0,0,0,0,0,0,0,0,1,0
6787,0,0,0,0,0,0,0,0,1,0
6788,0,0,0,0,0,0,0,0,1,0
6789,0,0,0,0,0,0,0,0,1,0
6790,0,0,0,0,0,0,0,0,0,1
6791,0,0,0,0,0,0,0,0,0,1
6792,1,0,0,0,0,0,0,0,0,0
6794,0,0,0,0,0,1,0,0,1,0
6796,1,0,0,0,0,0,0,0,0,0
6797,1,0,0,0,0,0,0,0,0,0
6798,1,0,0,0,0,0,0,0,0,0
6800,0,0,1,0,0,0,0,0,0,0
6802,0,0,0,0,0,0,0,0,1,0
6803,0,0,0,0,0,0,0,0,1,0
6804,0,0,0,0,0,0,0,0,1,0
6805,0,0,0,0,0,0,0,0,1,0
6806,0,0,0,0,0,0,0,0,1,0
6812,0,0,0,0,0,1,0,0,1,0
6813,0,0,0,0,0,1,0,0,1,0
6814,1,0,0,0,0,0,0,0,1,0
6815,1,0,0,0,0,0,0,0,1,0
6816,0,0,0,0,0,0,0,0,1,0
6817,0,0,0,0,0,0,0,0,1,0
6819,0,0,0,0,0,0,0,0,1,0
6820,0,0,0,0,0,0,0,0,1,0
6824,0,0,0,0,0,0,0,0,1,0
6829,0,0,0,0,0,0,1,0,0,0
6830,0,0,0,0,0,0,0,0,1,0
6832,0,0,0,0,0,0,0,1,0,0
6833,0,0,0,0,0,0,0,1,0,0
6834,0,0,0,0,0,0,0,1,0,0
6835,0,0,0,0,0,0,0,1,0,0
6836,0,0,0,0,0,0,0,0,1,0
6840,1,0,0,0,0,0,0,0,0,0
6841,0,0,0,0,0,0,0,0,1,0
6842,0,0,0,0,0,0,0,0,1,0
6843,0,0,0,0,0,0,0,0,1,0
6844,0,0,0,0,0,0,0,0,1,0
6845,0,0,0,0,0,0,0,0,0,1
6847,0,0,0,0,0,0,0,0,0,1
6848,1,1,0,0,0,0,0,0,0,0
6849,1,1,0,0,0,0,0,0,0,0
6852,0,0,0,0,0,0,0,0,1,0
6853,0,0,0,0,0,0,0,0,1,0
6856,0,0,0,0,0,0,0,0,1,0
6857,0,0,0,0,0,0,0,0,1,0
6860,1,0,0,0,0,0,1,0,0,0
6861,1,0,0,0,0,0,1,0,0,0
6862,1,0,0,0,0,0,1,0,0,0
6863,1,0,0,0,0,0,1,0,0,0
6867,0,1,0,0,0,0,0,0,0,0
6871,0,1,0,0,0,0,0,0,0,0
6872,0,0,0,0,0,0,0,0,1,0
6879,0,0,0,0,0,0,0,0,1,0
6880,0,0,0,0,0,0,0,0,1,0
6881,0,0,0,0,0,0,0,0,0,1
6883,0,0,0,0,0,1,0,0,1,0
6885,0,0,0,0,0,1,0,0,1,0
6888,0,0,0,0,0,0,0,1,0,0
6889,0,0,0,0,0,0,0,0,1,0
6890,0,0,0,0,0,0,0,0,1,0
6891,0,0,0,0,0,0,0,0,1,0
6892,0,0,0,0,0,0,0,0,0,1
6897,0,0,0,0,0,0,1,0,0,0
6898,0,0,0,0,0,0,0,0,1,0
6899,0,0,0,0,0,0,0,0,0,1
6900,0,0,0,0,0,0,0,0,1,0
6901,0,0,0,0,0,0,0,1,0,0
6902,0,0,0,0,0,0,0,1,0,0
6903,0,0,0,0,0,0,0,1,0,0
6904,1,0,0,0,0,0,0,0,0,0
6905,1,0,0,0,0,0,0,0,0,0
6906,0,0,0,0,0,0,0,1,0,0
6907,0,1,0,0,0,0,0,0,0,0
6908,0,1,0,0,0,0,0,0,0,0
6909,0,1,0,0,0,0,0,0,0,0
6910,0,1,0,0,0,0,0,0,0,0
6911,0,0,0,0,0,0,0,0,0,1
6912,0,0,0,1,0,0,1,0,0,0
6913,1,0,0,0,0,0,0,0,0,0
6914,1,0,0,0,0,0,0,0,0,0
6915,0,0,0,0,1,0,0,0,0,0
6916,0,1,0,0,0,0,0,0,1,0
6917,0,1,0,0,0,0,0,0,0,0
6919,0,1,0,0,0,0,0,0,1,0
6920,0,1,0,0,0,0,0,0,1,0
6921,1,0,0,0,0,0,0,0,1,0
6922,1,0,0,0,0,0,0,0,1,0
6923,1,0,0,0,0,0,0,0,1,0
6924,0,0,0,0,0,0,0,0,1,0
6925,0,0,0,0,0,0,0,0,1,0
6926,0,0,0,0,0,0,0,0,0,1
6927,0,0,0,0,0,0,1,0,0,0
6928,0,0,0,0,0,0,0,0,1,0
6929,0,0,0,0,0,0,0,0,1,0
6930,0,0,0,0,1,0,0,0,0,0
6931,0,0,0,0,1,0,0,0,0,0
6932,0,0,0,0,0,0,0,0,1,0
6933,0,0,0,0,1,0,0,0,0,0
6934,0,0,0,0,0,0,0,1,0,0
6935,1,0,0,0,0,0,0,0,1,0
6938,0,0,0,0,0,0,0,0,1,0
6939,0,0,0,0,0,0,0,0,1,0
6940,0,0,0,0,0,0,1,0,0,0
6941,0,0,0,0,0,0,0,0,1,0
6942,0,0,0,0,0,0,0,1,0,0
6943,0,0,0,0,0,0,0,1,0,0
6944,1,0,0,0,1,0,0,1,0,0
6945,0,0,0,0,0,1,0,0,1,0
6946,0,0,0,0,0,0,0,0,0,1
6949,0,0,0,0,0,0,1,0,0,0
6950,0,0,0,0,0,0,0,1,0,0
6951,1,0,0,0,0,0,0,0,0,0
6952,0,0,1,0,0,0,0,0,0,0
6953,0,0,0,0,0,0,0,0,1,0
6954,0,0,0,0,0,0,0,0,1,0
6955,1,0,0,0,0,0,0,0,1,0
6956,0,0,0,0,0,0,0,1,1,0
6957,0,0,0,0,0,0,0,0,1,0
6958,0,0,0,0,0,1,0,0,0,0
6959,0,0,0,0,0,0,0,0,1,0
6960,0,0,0,0,0,0,0,0,0,1
6963,0,0,0,0,0,0,0,0,1,0
6964,0,0,0,0,0,0,0,0,1,0
6965,1,0,0,0,0,0,0,0,0,0
6966,1,0,0,0,0,0,0,0,0,0
6967,1,0,0,0,0,0,0,0,1,0
6968,1,0,0,0,0,0,0,0,1,0
6969,1,0,0,0,0,0,0,0,1,0
6970,1,0,0,0,0,0,0,0,1,0
6971,1,0,0,0,0,0,0,0,1,0
6972,1,0,0,0,0,0,0,0,1,0
6974,1,0,0,0,0,0,0,0,1,0
6975,1,0,0,0,0,0,0,0,1,0
6976,1,0,0,0,0,0,0,0,1,0
6985,0,0,0,0,0,0,0,0,0,1
6986,0,0,0,0,0,0,0,0,1,0
6987,0,0,0,0,0,0,0,0,1,0
6994,0,0,0,0,0,0,0,0,0,1
6996,0,0,0,0,0,0,0,0,1,0
6997,0,0,0,0,0,0,0,0,0,1
6999,1,0,0,0,0,0,0,0,0,0
7001,0,0,0,0,0,0,0,0,0,1
7002,0,0,0,0,0,0,0,0,1,0
7003,0,0,0,0,0,0,0,0,1,0
7004,0,0,0,0,0,0,0,0,1,0
7005,0,0,0,0,0,0,0,0,0,1
7007,1,0,0,0,0,0,0,0,0,0
7008,1,0,0,0,0,0,0,0,0,0
7009,1,0,0,0,0,0,0,0,0,0
7014,0,0,0,0,0,0,0,0,1,0
7015,0,0,0,0,0,1,1,1,0,0
7017,0,0,0,0,0,0,0,0,0,1
7023,1,0,0,0,0,0,0,0,0,0
7024,1,0,0,0,0,0,0,0,0,0
7026,1,0,0,0,0,0,0,0,1,0
7027,1,0,0,0,0,0,0,0,0,0
7029,1,0,0,0,0,0,0,0,0,0
7030,1,0,0,0,0,0,0,0,0,0
7036,0,0,0,0,0,1,0,0,0,0
7040,0,1,0,0,0,0,0,0,1,0
7041,0,1,0,0,0,0,0,0,1,0
7042,0,1,0,0,0,0,0,0,1,0
7047,0,0,0,0,0,0,0,0,1,0
7050,1,0,0,0,0,0,0,0,1,0
7051,0,1,0,0,0,0,0,0,1,0
7053,0,1,0,0,0,0,0,0,1,0
7056,0,1,0,0,0,0,0,0,1,0
7057,0,1,0,0,0,0,0,0,1,0
7058,0,1,0,0,0,0,0,0,1,0
7059,0,1,0,0,0,0,0,0,1,0
7061,1,0,0,0,0,0,0,0,0,0
7064,0,0,0,0,0,0,0,0,1,0
7067,0,0,0,0,0,0,0,0,1,0
7068,0,0,0,0,0,0,0,0,1,0
7069,1,0,0,0,0,0,1,0,0,0
7070,0,0,0,0,0,0,0,0,0,1
7071,0,0,0,0,0,0,0,0,1,0
7072,0,0,0,0,0,0,0,0,1,0
7076,0,0,0,0,0,0,0,0,1,0
7079,0,0,0,0,0,0,0,0,1,0
7080,0,0,0,0,0,0,0,0,1,0
7087,0,0,0,0,0,0,0,0,0,1
7088,0,0,0,0,0,0,0,0,1,0
7089,0,0,0,0,0,0,0,0,1,0
7090,0,0,0,0,0,0,0,0,1,0
7091,0,0,0,0,0,0,0,0,1,0
7092,0,0,0,0,0,0,0,0,1,0
7093,0,0,0,0,0,0,0,0,1,0
7097,0,0,0,0,0,0,1,0,0,0
7101,0,0,0,0,1,0,0,0,0,0
7102,0,0,0,0,0,0,0,0,1,0
7103,0,0,0,0,0,0,0,0,1,0
7104,0,0,0,0,0,0,0,0,1,0
7105,0,0,0,0,0,0,0,0,1,0
7107,0,0,0,0,0,0,0,0,1,0
7108,0,0,0,0,0,0,0,0,0,1
7109,0,0,0,0,0,0,0,0,0,1
7111,0,0,0,0,0,1,0,0,1,0
7113,0,0,0,0,0,0,0,0,1,0
7114,0,0,0,0,0,0,0,0,1,0
7115,0,1,0,0,1,0,0,0,0,0
7116,0,1,0,0,1,0,0,0,0,0
7117,0,1,0,0,1,0,0,0,0,0
7118,0,1,0,0,1,0,0,0,0,0
7119,0,1,0,0,1,0,0,0,0,0
7120,0,1,0,0,1,0,0,0,0,0
7121,0,1,0,0,1,0,0,0,0,0
7122,0,0,0,0,0,1,0,0,1,0
7124,0,0,0,0,0,1,0,0,1,0
7130,0,0,0,0,0,0,0,0,1,0
7135,1,0,0,0,0,0,0,0,0,0
7142,0,0,0,0,0,0,0,0,1,0
7143,0,0,0,0,0,0,0,0,1,0
7144,0,0,0,0,0,0,0,0,1,0
7145,0,0,0,0,0,0,0,0,1,0
7146,1,0,0,0,0,0,0,0,0,0
7147,0,0,0,0,0,0,0,0,1,0
7150,0,0,0,0,0,0,0,0,1,0
7151,0,0,0,0,0,0,0,0,1,0
7153,0,0,0,0,0,0,0,0,1,0
7154,0,0,0,0,0,0,0,0,1,0
7155,0,0,0,0,0,0,0,0,1,0
7156,0,0,0,0,0,1,0,0,1,0
7157,0,0,0,0,0,1,0,0,1,0
7160,0,0,0,0,0,1,0,0,1,0
7161,0,0,0,0,0,0,0,0,1,0
7163,0,0,0,0,0,0,0,0,1,0
7164,0,0,0,0,0,0,0,0,0,1
7165,0,0,0,0,0,0,0,0,0,1
7166,0,0,0,0,0,0,0,0,0,1
7167,0,0,0,0,0,0,0,0,0,1
7168,0,0,0,0,0,0,0,0,0,1
7171,1,0,0,0,0,0,0,0,1,0
7172,1,0,0,0,0,0,0,0,1,0
7176,0,0,1,0,0,0,0,0,0,0
7177,0,0,1,0,0,0,0,0,0,0
7178,0,0,0,0,0,0,0,0,1,0
7180,0,0,0,0,0,0,0,0,1,0
7181,0,0,0,0,0,0,0,0,1,0
7185,0,0,0,0,0,0,0,0,0,1
7186,0,0,0,0,0,0,1,0,1,0
7187,0,0,0,0,0,1,0,0,1,0
7190,0,0,0,0,0,0,0,0,1,0
7192,0,0,0,0,0,0,0,0,1,0
7195,0,0,0,0,0,0,0,0,1,0
7199,0,1,0,0,0,0,0,0,0,0
7200,0,1,0,0,0,0,0,0,0,0
7201,0,1,0,0,0,0,0,0,0,0
7202,0,1,0,0,0,0,0,0,0,0
7203,0,1,0,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0,0,1,0
7205,0,0,0,0,0,0,0,0,1,0
7206,0,0,0,0,0,0,0,0,1,0
7209,0,0,0,0,0,0,0,0,0,1
7210,0,0,0,0,0,0,0,0,0,1
7212,0,0,0,0,0,0,0,0,0,1
7213,0,0,1,0,0,0,0,0,0,0
7214,0,0,0,0,0,0,0,0,1,0
7218,1,0,0,0,0,0,0,0,0,0
7220,0,0,0,0,0,0,0,0,1,0
7225,0,0,0,0,0,0,0,0,0,1
7232,0,0,0,0,0,0,0,0,1,0
7235,1,0,0,0,0,0,0,0,0,0
7236,1,0,0,0,0,0,0,0,0,0
7237,0,0,0,0,0,0,0,0,1,0
7239,0,0,0,0,0,0,0,0,1,0
7240,0,0,0,0,0,0,0,0,1,0
7246,0,0,0,0,0,0,0,0,1,0
7248,0,0,0,0,0,0,0,0,1,0
7249,0,0,0,0,0,0,0,0,1,0
7250,0,0,0,0,0,0,0,0,1,0
7251,0,0,0,0,0,0,0,1,0,0
7252,0,0,0,0,0,0,0,1,0,0
7254,0,0,0,0,0,0,0,0,1,0
7255,0,0,0,0,0,0,0,0,1,0
7263,0,0,0,0,0,0,0,0,1,0
7265,0,0,0,0,0,0,0,0,1,0
7267,0,0,0,0,0,0,0,0,1,0
7270,0,0,0,0,0,0,0,0,1,0
7275,0,0,0,0,0,0,0,0,1,0
7276,0,0,0,0,0,0,0,0,1,0
7277,0,0,0,0,0,0,0,0,1,0
7278,0,0,0,0,0,0,0,0,1,0
7279,0,0,0,0,0,0,0,0,1,0
7280,0,0,0,0,0,0,0,0,1,0
7281,0,0,0,0,0,0,0,0,1,0
7282,0,0,0,0,0,0,0,0,1,0
7284,0,0,0,0,0,0,0,0,1,0
7285,0,0,0,0,0,0,0,0,1,0
7286,0,0,0,0,0,0,0,0,1,0
7287,0,0,0,0,0,0,0,0,1,0
7296,0,0,0,0,0,1,0,0,1,0
7301,0,0,0,0,0,0,0,0,0,1
7303,0,0,0,0,0,0,0,0,1,0
7304,0,0,0,0,0,0,0,0,1,0
7305,0,0,0,0,0,0,0,0,1,0
7306,0,0,0,0,0,0,0,0,1,0
7307,0,0,0,0,0,0,0,0,1,0
7309,1,0,0,0,0,0,0,0,0,0
7310,1,0,0,0,1,0,1,0,0,0
7311,0,0,0,0,0,0,0,0,1,0
7312,0,0,0,0,0,0,0,0,1,0
7314,1,0,0,0,0,0,0,0,0,0
7315,1,0,0,0,0,0,0,0,0,0
7316,0,0,0,0,0,0,0,0,1,0
7317,0,0,0,0,0,1,0,0,0,0
7319,0,0,0,0,0,0,0,1,0,0
7320,0,0,0,0,0,0,0,1,0,0
7321,0,0,0,0,0,0,0,0,1,0
7323,1,0,0,0,0,0,0,0,0,0
7324,1,0,0,0,0,0,0,0,0,0
7326,0,0,1,0,0,0,0,0,1,0
7327,0,0,1,0,0,0,0,0,1,0
7330,0,0,0,0,0,0,0,0,1,0
7331,0,0,0,0,0,0,0,0,1,0
7333,0,0,0,0,0,0,0,0,0,1
7334,0,0,0,0,0,0,0,0,0,1
7335,0,0,0,0,0,0,0,0,0,1
7336,0,0,0,0,0,0,0,0,0,1
7337,0,0,0,0,0,0,0,0,0,1
7338,0,0,0,0,0,0,0,0,0,1
7339,0,0,0,0,0,0,0,0,0,1
7342,0,0,0,0,0,0,0,0,1,0
7343,0,0,0,0,0,0,0,0,1,0
7344,0,0,0,0,0,0,0,0,1,0
7345,0,0,0,0,0,0,0,0,1,0
7346,0,0,0,0,0,0,0,0,1,0
7348,0,0,0,0,0,0,0,0,1,0
7349,0,0,0,0,0,0,0,0,1,0
7350,0,0,0,0,0,0,0,0,1,0
7359,0,0,0,0,0,0,0,0,1,0
7360,0,0,0,0,0,0,0,0,1,0
7364,0,1,0,0,0,0,0,0,0,0
7366,0,1,0,0,0,0,0,0,0,0
7367,0,1,0,0,0,0,0,0,0,0
7368,0,0,0,0,0,0,0,1,0,0
7369,0,0,0,0,0,0,0,1,0,0
7370,0,0,0,0,0,0,0,1,0,0
7371,0,0,0,0,0,0,0,0,0,1
7375,1,0,0,0,0,0,0,0,0,0
7376,0,0,0,0,0,0,0,0,1,0
7377,0,0,0,0,0,0,0,0,1,0
7380,0,0,0,0,0,0,0,0,1,0
7381,0,0,0,0,0,0,0,0,1,0
7388,0,0,0,0,1,0,0,0,0,0
7397,0,0,0,0,0,0,0,0,1,0
7398,0,1,0,0,0,0,0,0,1,0
7400,0,1,0,0,0,0,0,0,1,0
7401,0,1,0,0,0,0,0,0,0,0
7402,0,1,0,0,0,0,0,0,0,0
7403,0,1,0,0,0,0,0,0,0,0
7404,0,0,0,0,0,1,0,0,1,0
7405,0,0,0,0,0,1,0,0,1,0
7408,0,0,0,0,0,0,0,0,1,0
7411,0,0,0,0,0,0,0,0,0,1
7413,1,0,0,0,0,0,0,0,0,0
7416,0,0,0,0,0,0,0,0,1,0
7419,0,1,0,0,0,0,0,0,1,0
7422,0,1,0,0,0,0,0,0,1,0
7423,0,0,1,0,0,0,0,0,0,0
7424,0,0,1,0,0,0,0,0,0,0
7425,0,0,1,0,0,0,0,0,0,0
7427,0,0,0,0,0,0,0,0,1,0
7428,0,0,0,0,0,0,0,0,1,0
7429,0,0,0,0,0,0,0,0,1,0
7430,0,0,0,0,0,0,0,0,1,0
7436,0,0,0,0,1,0,0,0,0,0
7437,0,0,0,0,1,0,0,0,0,0
7438,0,0,0,0,1,0,0,0,0,0
7439,0,0,0,0,1,0,0,0,0,0
7441,0,0,0,0,1,0,0,0,0,0
7444,0,0,0,0,0,0,0,0,1,0
7445,1,0,0,0,0,0,0,0,0,0
7447,1,0,0,0,0,0,0,0,0,0
7448,1,0,0,0,0,0,0,0,0,0
7449,1,0,0,0,0,0,0,0,0,0
7450,1,0,0,0,0,0,0,0,0,0
7455,0,0,0,0,0,0,0,0,1,0
7457,0,0,0,0,0,0,0,0,0,1
7458,0,0,0,0,0,0,0,0,1,0
7459,0,0,0,0,0,0,0,0,1,0
7460,0,0,0,0,0,0,0,0,1,0
7461,0,0,0,0,0,0,0,0,1,0
7462,0,0,0,0,0,0,0,0,1,0
7463,0,0,0,0,0,0,0,0,1,0
7464,0,0,0,0,0,0,0,0,1,0
7466,0,0,0,0,0,0,0,0,1,0
7467,0,0,0,0,0,0,0,0,1,0
7468,0,0,0,0,0,0,0,0,1,0
7470,1,0,0,0,0,0,0,0,1,0
7471,1,0,0,0,0,0,0,0,1,0
7472,1,0,0,0,0,0,0,0,1,0
7473,1,0,0,0,0,0,0,0,0,0
7475,1,0,0,0,0,0,0,0,0,0
7476,1,0,0,0,0,0,0,0,0,0
7478,1,0,0,0,0,0,0,0,0,0
7479,0,0,0,0,0,0,0,0,1,0
7480,0,0,0,0,0,0,0,0,1,0
7481,0,0,0,0,0,0,0,0,1,0
7482,0,0,0,0,1,0,0,0,0,0
7483,0,0,0,0,0,0,0,0,1,0
7484,0,0,0,0,0,0,0,0,1,0
7486,0,0,0,0,0,0,0,0,1,0
7490,1,0,0,0,0,0,1,0,0,0
7491,1,0,0,0,0,0,1,0,0,0
7494,0,1,0,0,0,0,0,0,1,0
7496,0,1,0,0,0,0,0,0,1,0
7498,0,1,0,0,0,0,0,0,1,0
7500,0,1,0,0,0,0,0,0,1,0
7501,0,1,0,0,0,0,0,0,1,0
7502,0,1,0,0,0,0,0,0,1,0
7503,0,1,0,0,0,0,0,0,1,0
7504,0,1,0,0,0,0,0,0,1,0
7505,0,1,0,0,0,0,0,0,1,0
7507,1,0,0,0,0,0,0,0,1,0
7509,1,0,0,0,0,0,0,0,1,0
7510,0,0,1,0,0,0,0,0,0,0
7511,0,0,1,0,0,0,0,0,0,0
7512,0,0,1,0,0,0,0,0,0,0
